category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
Function	GO:0097159	57	5916	9606	RNASEH2A,EDF1,OAS3,EIF2AK2,BST2,TRIM21,CMPK2,NARS,OASL,SP110,SAMHD1,XRN1,XPO5,POLA2,RB1,PFKL,DYNC1LI1,MYO1E,HMGB2,NAA15,GCN1,ISG20,STAT2,UGDH,TRIM25,MAP1S,MX2,OAS2,SP100,HMGB1,PLSCR1,WARS,PARP9,WDHD1,STAT1,PNP,IFI16,GBP2,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,YARS,DDX58,MX1,TARS,OAS1,KIFC1,DHFR,EIF2A,HELZ2,PARP14,GMPS,TOP3A,TUBB8,LSM4	RNASEH2A,EDF1,OAS3,EIF2AK2,BST2,TRIM21,CMPK2,NARS,OASL,SP110,SAMHD1,XRN1,XPO5,POLA2,RB1,PFKL,DYNC1LI1,MYO1E,HMGB2,NAA15,GCN1L1,ISG20,STAT2,UGDH,TRIM25,MAP1S,MX2,OAS2,SP100,HMGB1,PLSCR1,WARS,PARP9,WDHD1,STAT1,PNP,IFI16,GBP2,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,YARS,DDX58,MX1,TARS,OAS1,KIFC1,DHFR,EIF2A,HELZ2,PARP14,GMPS,TOP3A,TUBB8,LSM4	8.49e-06	0.0035	Organic cyclic compound binding	2.4559319556497243	0.23693376779234387	0.5818932116937088
Function	GO:0042802	27	1896	9606	PSME2,EIF2AK2,ATIC,BST2,TRIM21,SAMHD1,RB1,PFKL,STAT2,COG4,UGDH,HMGCS1,MAP1S,SP100,WARS,RRM2,STAT1,PNP,IFI16,GBP2,IFIT3,DDX58,TRIM22,PSPH,MX1,TARS,PDCD6IP	PSME2,EIF2AK2,ATIC,BST2,TRIM21,SAMHD1,RB1,PFKL,STAT2,COG4,UGDH,HMGCS1,MAP1S,SP100,WARS,RRM2,STAT1,PNP,IFI16,GBP2,IFIT3,DDX58,TRIM22,PSPH,MX1,TARS,PDCD6IP	1.07e-05	0.0039	Identical protein binding	2.408935392973501	0.4066125086016472	0.97950326319625
Function	GO:0044389	10	312	9606	RB1,UCHL1,UBE2L6,DTX3L,STAT2,PARP9,STAT1,ISG15,DDX58,TXNIP	RB1,UCHL1,UBE2L6,DTX3L,STAT2,PARP9,STAT1,ISG15,DDX58,TXNIP	1.81e-05	0.0059	Ubiquitin-like protein ligase binding	2.2291479883578558	0.7589324834262646	1.6917728187290895
Function	GO:0003676	42	3947	9606	RNASEH2A,EDF1,OAS3,EIF2AK2,BST2,TRIM21,NARS,OASL,SP110,SAMHD1,XRN1,XPO5,POLA2,RB1,DYNC1LI1,HMGB2,NAA15,GCN1,ISG20,STAT2,TRIM25,MAP1S,OAS2,SP100,HMGB1,PLSCR1,WDHD1,STAT1,IFI16,IFIT5,IFIT1,IFIT3,IFIT2,YARS,DDX58,TARS,OAS1,DHFR,EIF2A,HELZ2,TOP3A,LSM4	RNASEH2A,EDF1,OAS3,EIF2AK2,BST2,TRIM21,NARS,OASL,SP110,SAMHD1,XRN1,XPO5,POLA2,RB1,DYNC1LI1,HMGB2,NAA15,GCN1L1,ISG20,STAT2,TRIM25,MAP1S,OAS2,SP100,HMGB1,PLSCR1,WDHD1,STAT1,IFI16,IFIT5,IFIT1,IFIT3,IFIT2,YARS,DDX58,TARS,OAS1,DHFR,EIF2A,HELZ2,TOP3A,LSM4	3.05e-05	0.009	Nucleic acid binding	2.0457574905606752	0.2800692414470925	0.5729537485660358
Function	GO:0000049	5	63	9606	XPO5,IFIT5,YARS,TARS,EIF2A	XPO5,IFIT5,YARS,TARS,EIF2A	4.65e-05	0.0124	tRNA binding	1.9065783148377649	1.1527165323271444	2.197744343689919
Function	GO:0016874	7	156	9606	NARS,UCHL1,TRIM25,WARS,YARS,TARS,GMPS	NARS,UCHL1,TRIM25,WARS,YARS,TARS,GMPS	4.6e-05	0.0124	Ligase activity	1.9065783148377649	0.9050605191045026	1.7255687593404552
Function	GO:0019899	28	2239	9606	TRIM21,AP3B1,XPO5,ANLN,RB1,PFKL,UCHL1,UBE2L6,DTX3L,TPX2,GCN1,STAT2,RIC8A,SP100,HMGB1,PLSCR1,WARS,STRN3,PARP9,STAT1,ISG15,DDX58,TRIM22,LGALS9,MMS19,PARP14,TJP2,TXNIP	TRIM21,AP3B1,XPO5,ANLN,RB1,PFKL,UCHL1,UBE2L6,DTX3L,TPX2,GCN1L1,STAT2,RIC8A,SP100,HMGB1,PLSCR1,WARS,STRN3,PARP9,STAT1,ISG15,DDX58,TRIM22,LGALS9,MMS19,PARP14,TJP2,TXNIP	7.37e-05	0.017	Enzyme binding	1.7695510786217261	0.35019101520789636	0.6196808886847703
Function	GO:0140098	10	375	9606	RNASEH2A,NARS,SAMHD1,XRN1,ISG20,WARS,YARS,DDX58,TARS,HELZ2	RNASEH2A,NARS,SAMHD1,XRN1,ISG20,WARS,YARS,DDX58,TARS,HELZ2	8.17e-05	0.0176	Catalytic activity, acting on rna	1.75448733218585	0.6790558097169885	1.1913948159956615
Function	GO:0004812	4	42	9606	NARS,WARS,YARS,TARS	NARS,WARS,YARS,TARS	0.00014	0.0282	aminoacyl-tRNA ligase activity	1.5497508916806388	1.2318977783747693	1.9091346804956968
Function	GO:0004842	10	401	9606	RNF114,TRIM21,HERC6,UBE2L6,DTX3L,TRIM25,UBE2V1,TRIM14,TRIM22,RNF213	RNF114,TRIM21,HERC6,UBE2L6,DTX3L,TRIM25,UBE2V1,TRIM14,TRIM22,RNF213	0.00014	0.0282	Ubiquitin-protein transferase activity	1.5497508916806388	0.6499427048245251	1.007249286343134
Function	GO:0097367	27	2226	9606	OAS3,EIF2AK2,CMPK2,NARS,SAMHD1,PFKL,DYNC1LI1,MYO1E,MX2,OAS2,HMGB1,WARS,PARP9,PNP,CTSS,GBP2,IFI44L,YARS,DDX58,LGALS9,MX1,TARS,OAS1,KIFC1,HELZ2,GMPS,TUBB8	OAS3,EIF2AK2,CMPK2,NARS,SAMHD1,PFKL,DYNC1LI1,MYO1E,MX2,OAS2,HMGB1,WARS,PARP9,PNP,CTSS,GBP2,IFI44L,YARS,DDX58,LGALS9,MX1,TARS,OAS1,KIFC1,HELZ2,GMPS,TUBB8	0.00017	0.029	Carbohydrate derivative binding	1.537602002101044	0.33692568160500513	0.5180576025951148
Function	GO:0008144	5	91	9606	MT2A,HMGB2,HMGCS1,PNP,DHFR	MT2A,HMGB2,HMGCS1,PNP,DHFR	0.00024	0.037	Drug binding	1.431798275933005	0.9930156894596326	1.4217981521427263
TISSUES	BTO:0000081	75	6107	9606	PSME2,LAP3,EIF2AK2,ATIC,RNF114,PTPN12,APOL2,AP3B1,NARS,OASL,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,OGFR,HMGB2,NAA15,PCLAF,TPX2,GCN1,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44L,IFIT1,IFIT3,YARS,HLA-E,DFFA,ISG15,DDX58,SEC31A,MX1,TARS,OAS1,TAPBP,PDCD6IP,MMS19,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	PSME2,LAP3,EIF2AK2,ATIC,RNF114,PTPN12,APOL2,AP3B1,NARS,OASL,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,OGFR,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44L,IFIT1,IFIT3,YARS,HLA-E,DFFA,ISG15,DDX58,SEC31A,MX1,TARS,OAS1,TAPBP,PDCD6IP,MMS19,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	4.31e-14	8.2e-11	Reproductive system	10.086186147616283	0.3423204208405419	3.45270748672805
TISSUES	BTO:0000522	77	6602	9606	PSME2,EDF1,LAP3,ATIC,RNF114,MT2A,PTPN12,APOL2,BST2,TRIM21,NARS,OASL,SAMHD1,HERC6,XRN1,XPO5,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,HMGB2,NAA15,PCLAF,TPX2,GCN1,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,SEC23B,UBE2V1,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,PARP9,RRM2,STAT1,PNP,IFI16,CTSS,GBP2,IFIT5,IFIT1,YARS,HLA-E,DFFA,ISG15,DDX58,SEC31A,PSPH,SMS,TARS,OAS1,TAPBP,PDCD6IP,MMS19,EIF2A,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	PSME2,EDF1,LAP3,ATIC,RNF114,MT2A,PTPN12,APOL2,BST2,TRIM21,NARS,OASL,SAMHD1,HERC6,XRN1,XPO5,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,SEC23B,UBE2V1,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,PARP9,RRM2,STAT1,PNP,IFI16,CTSS,GBP2,IFIT5,IFIT1,YARS,HLA-E,DFFA,ISG15,DDX58,SEC31A,PSPH,SMS,TARS,OAS1,TAPBP,PDCD6IP,MMS19,EIF2A,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	2.26e-13	1.43e-10	Gland	9.844663962534938	0.31990228262289655	3.1493304732702962
TISSUES	BTO:0003091	78	6716	9606	PSME2,LAP3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,APOL2,AP3B1,NARS,OASL,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,OGFR,HMGB2,NAA15,PCLAF,TPX2,GCN1,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44L,IFIT1,IFIT3,YARS,HLA-E,DFFA,ISG15,DDX58,SEC31A,PSPH,MX1,SMS,TARS,OAS1,TAPBP,PDCD6IP,MMS19,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	PSME2,LAP3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,APOL2,AP3B1,NARS,OASL,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,OGFR,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44L,IFIT1,IFIT3,YARS,HLA-E,DFFA,ISG15,DDX58,SEC31A,PSPH,MX1,SMS,TARS,OAS1,TAPBP,PDCD6IP,MMS19,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	1.5e-13	1.43e-10	Urogenital system	9.844663962534938	0.3180709926691766	3.131302039057957
TISSUES	BTO:0000083	71	5799	9606	PSME2,LAP3,EIF2AK2,ATIC,RNF114,PTPN12,APOL2,AP3B1,NARS,OASL,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,OGFR,HMGB2,NAA15,PCLAF,TPX2,GCN1,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,IFI44L,YARS,HLA-E,DFFA,ISG15,DDX58,SEC31A,MX1,TARS,OAS1,PDCD6IP,MMS19,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	PSME2,LAP3,EIF2AK2,ATIC,RNF114,PTPN12,APOL2,AP3B1,NARS,OASL,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,OGFR,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,IFI44L,YARS,HLA-E,DFFA,ISG15,DDX58,SEC31A,MX1,TARS,OAS1,PDCD6IP,MMS19,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	6.77e-13	3.22e-10	Female reproductive system	9.492144128304169	0.34099231741556724	3.236748223553008
TISSUES	BTO:0001488	72	6036	9606	PSME2,EDF1,LAP3,ATIC,RNF114,MT2A,PTPN12,BST2,TRIM21,NARS,OASL,SAMHD1,HERC6,XPO5,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,HMGB2,NAA15,PCLAF,TPX2,GCN1,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,SEC23B,UBE2V1,PPM1G,SP100,TRIM14,HMGB1,WARS,TBCD,DYNLRB1,PARP9,RRM2,STAT1,PNP,IFI16,CTSS,GBP2,IFIT5,IFIT1,YARS,HLA-E,DFFA,ISG15,DDX58,SEC31A,TARS,OAS1,TAPBP,PDCD6IP,MMS19,EIF2A,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	PSME2,EDF1,LAP3,ATIC,RNF114,MT2A,PTPN12,BST2,TRIM21,NARS,OASL,SAMHD1,HERC6,XPO5,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,SEC23B,UBE2V1,PPM1G,SP100,TRIM14,HMGB1,WARS,TBCD,DYNLRB1,PARP9,RRM2,STAT1,PNP,IFI16,CTSS,GBP2,IFIT5,IFIT1,YARS,HLA-E,DFFA,ISG15,DDX58,SEC31A,TARS,OAS1,TAPBP,PDCD6IP,MMS19,EIF2A,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	1.47e-12	5.59e-10	Endocrine gland	9.252588192113576	0.3296703427724236	3.0503039208261615
TISSUES	BTO:0001491	65	5020	9606	PSME2,EDF1,LAP3,EIF2AK2,ATIC,MT2A,PTPN12,BST2,NARS,SP110,SAMHD1,XRN1,ANLN,RB1,PFKL,UCHL1,UBE2L6,OGFR,HMGB2,PCLAF,TPX2,GCN1,STAT2,COG4,UGDH,HMGCS1,TRIM25,CNDP2,RIC8A,SEC23B,UBE2V1,PPM1G,SP100,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,RRM2,STAT1,PNP,IFI16,CTSS,IFIT5,IFIT1,IFIT3,TCEAL3,YARS,HLA-E,DFFA,ISG15,SEC31A,PSPH,LGALS9,SMS,OAS1,TAPBP,PDCD6IP,EIF2A,HELZ2,PARP14,TJP2,TXNIP,RNF213,LSM4	PSME2,EDF1,LAP3,EIF2AK2,ATIC,MT2A,PTPN12,BST2,NARS,SP110,SAMHD1,XRN1,ANLN,RB1,PFKL,UCHL1,UBE2L6,OGFR,HMGB2,KIAA0101,TPX2,GCN1L1,STAT2,COG4,UGDH,HMGCS1,TRIM25,CNDP2,RIC8A,SEC23B,UBE2V1,PPM1G,SP100,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,RRM2,STAT1,PNP,IFI16,CTSS,IFIT5,IFIT1,IFIT3,TCEAL3,YARS,HLA-E,DFFA,ISG15,SEC31A,PSPH,LGALS9,SMS,OAS1,TAPBP,PDCD6IP,EIF2A,HELZ2,PARP14,TJP2,TXNIP,RNF213,LSM4	1.57e-12	5.59e-10	Viscus	9.252588192113576	0.3652967169425436	3.3799400898004346
TISSUES	BTO:0000345	43	2645	9606	PSME2,EDF1,LAP3,ATIC,MT2A,BST2,NARS,SAMHD1,ANLN,RB1,PFKL,UCHL1,HMGB2,TPX2,GCN1,STAT2,UGDH,HMGCS1,TRIM25,CNDP2,RIC8A,SEC23B,UBE2V1,PPM1G,SP100,HMGB1,DYNLRB1,STAT1,PNP,CTSS,YARS,HLA-E,DFFA,ISG15,SEC31A,OAS1,TAPBP,PDCD6IP,EIF2A,PARP14,TJP2,TXNIP,LSM4	PSME2,EDF1,LAP3,ATIC,MT2A,BST2,NARS,SAMHD1,ANLN,RB1,PFKL,UCHL1,HMGB2,TPX2,GCN1L1,STAT2,UGDH,HMGCS1,TRIM25,CNDP2,RIC8A,SEC23B,UBE2V1,PPM1G,SP100,HMGB1,DYNLRB1,STAT1,PNP,CTSS,YARS,HLA-E,DFFA,ISG15,SEC31A,OAS1,TAPBP,PDCD6IP,EIF2A,PARP14,TJP2,TXNIP,LSM4	1.11e-10	3.02e-08	Digestive gland	7.519993057042849	0.46412985665308937	3.4902532995975246
TISSUES	BTO:0000570	42	2543	9606	SLC15A3,OAS3,PTPN12,BST2,TRIM21,AP3B1,OASL,SP110,SAMHD1,HERC6,PFKL,UBE2L6,OGFR,PCLAF,GCN1,TRIM25,MAP1S,CNDP2,OAS2,HMGB1,PLSCR1,WARS,DYNLRB1,RRM2,PNP,IFI16,GBP2,IFIT5,YARS,HLA-E,SEC31A,LGALS9,SMS,OAS1,IFI35,TAPBP,PDCD6IP,MMS19,HELZ2,TJP2,TXNIP,RNF213	SLC15A3,OAS3,PTPN12,BST2,TRIM21,AP3B1,OASL,SP110,SAMHD1,HERC6,PFKL,UBE2L6,OGFR,KIAA0101,GCN1L1,TRIM25,MAP1S,CNDP2,OAS2,HMGB1,PLSCR1,WARS,DYNLRB1,RRM2,PNP,IFI16,GBP2,IFIT5,YARS,HLA-E,SEC31A,LGALS9,SMS,OAS1,IFI35,TAPBP,PDCD6IP,MMS19,HELZ2,TJP2,TXNIP,RNF213	1.25e-10	3.02e-08	Hematopoietic system	7.519993057042849	0.47099000766689897	3.5418415875916387
TISSUES	BTO:0001489	103	12619	9606	PSME2,RNASEH2A,EDF1,LAP3,SLC15A3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,APOL2,BST2,TRIM21,AP3B1,CMPK2,NARS,OASL,SP110,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,OGFR,DTX3L,HMGB2,NAA15,PCLAF,TPX2,GCN1,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,MX2,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,TCEAL3,YARS,HLA-E,DFFA,ISG15,DDX58,SAMD9,TRIM22,GPR155,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	PSME2,RNASEH2A,EDF1,LAP3,SLC15A3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,APOL2,BST2,TRIM21,AP3B1,CMPK2,NARS,OASL,SP110,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,OGFR,DTX3L,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,SETD3,MX2,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,TCEAL3,YARS,HLA-E,DFFA,ISG15,DDX58,SAMD9,TRIM22,GPR155,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	2.38e-10	5.02e-08	Whole body	7.29929628285498	0.1648993617971847	1.203649298611349
TISSUES	BTO:0000759	34	1882	9606	PSME2,EDF1,LAP3,ATIC,MT2A,BST2,NARS,SAMHD1,ANLN,RB1,PFKL,HMGB2,TPX2,GCN1,STAT2,UGDH,HMGCS1,TRIM25,CNDP2,PPM1G,SP100,HMGB1,STAT1,PNP,CTSS,YARS,DFFA,ISG15,SEC31A,OAS1,TAPBP,EIF2A,PARP14,TJP2	PSME2,EDF1,LAP3,ATIC,MT2A,BST2,NARS,SAMHD1,ANLN,RB1,PFKL,HMGB2,TPX2,GCN1L1,STAT2,UGDH,HMGCS1,TRIM25,CNDP2,PPM1G,SP100,HMGB1,STAT1,PNP,CTSS,YARS,DFFA,ISG15,SEC31A,OAS1,TAPBP,EIF2A,PARP14,TJP2	1.52e-09	2.9e-07	Liver	6.537602002101044	0.5099463753957244	3.3338264447512587
TISSUES	BTO:0000000	110	14943	9606	PSME2,RNASEH2A,EDF1,LAP3,SLC15A3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,APOL2,BST2,TRIM21,AP3B1,CMPK2,NARS,OASL,SP110,TMEM62,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,MYO1E,OGFR,DTX3L,HMGB2,NAA15,PCLAF,TPX2,GCN1,SHCBP1,ISG20,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,TACC3,SETD3,MX2,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,STRN3,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,TCEAL3,YARS,HLA-E,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,GPR155,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	PSME2,RNASEH2A,EDF1,LAP3,SLC15A3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,APOL2,BST2,TRIM21,AP3B1,CMPK2,NARS,OASL,SP110,TMEM62,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,MYO1E,OGFR,DTX3L,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,SHCBP1,ISG20,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,TACC3,SETD3,MX2,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,STRN3,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,TCEAL3,YARS,HLA-E,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,GPR155,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	3.35e-09	5.81e-07	Tissues, cell types and enzyme sources	6.235823867609669	0.1200419661508866	0.7485605576384906
TISSUES	BTO:0003099	39	2593	9606	EIF2AK2,ATIC,SAMHD1,HERC6,XPO5,POLA2,RB1,NAA15,GCN1,COG4,UGDH,TRIM25,CNDP2,RIC8A,SETD3,SEC23B,OAS2,PPM1G,SP100,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,WDHD1,STAT1,PNP,IFI16,CTSS,IFI44L,SEC31A,MX1,TARS,OAS1,PDCD6IP,MMS19,PARP14,TXNIP,RNF213	EIF2AK2,ATIC,SAMHD1,HERC6,XPO5,POLA2,RB1,NAA15,GCN1L1,COG4,UGDH,TRIM25,CNDP2,RIC8A,SETD3,SEC23B,OAS2,PPM1G,SP100,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,WDHD1,STAT1,PNP,IFI16,CTSS,IFI44L,SEC31A,MX1,TARS,OAS1,PDCD6IP,MMS19,PARP14,TXNIP,RNF213	1.1e-08	1.75e-06	Internal female genital organ	5.756961951313706	0.43034916770185505	2.477503784239101
