	-log10(fdr_BH)	log2(fold_change)	Gene	fold_change
sp|P13995|MTDC_HUMAN Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD2 PE=1 SV=2	0.5839744735454095	0.19792093060428018	MTHFD2	1.1470441567654808
sp|P14174|MIF_HUMAN Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4	0.3004957003882444	-0.154287662210342	MIF	0.8985759396689262
sp|P14209|CD99_HUMAN CD99 antigen OS=Homo sapiens OX=9606 GN=CD99 PE=1 SV=1	0.5563219012859169	0.14088519289169155	CD99	1.1025814181072229
sp|P14314|GLU2B_HUMAN Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2	1.3841763587517664	0.15650273552545224	PRKCSH	1.1145819812167455
sp|P14324|FPPS_HUMAN Farnesyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=FDPS PE=1 SV=4	0.3867304223632647	-0.1721907495236609	FDPS	0.8874939872804094
sp|P14406|CX7A2_HUMAN Cytochrome c oxidase subunit 7A2, mitochondrial OS=Homo sapiens OX=9606 GN=COX7A2 PE=1 SV=1	0.06190564077438623	0.03510219664919967	COX7A2	1.0246294024622058
sp|P14543|NID1_HUMAN Nidogen-1 OS=Homo sapiens OX=9606 GN=NID1 PE=1 SV=3	0.7263082453990537	0.23856635011848137	NID1	1.1798196560732954
sp|P14550|AK1A1_HUMAN Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3	0.17957331888657183	-0.1645850217643507	AKR1A1	0.8921851115274613
sp|P14618|KPYM_HUMAN Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4	0.01000547262641295	0.003580366919982314	PKM	1.0024848032551459
sp|P14625|ENPL_HUMAN Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1	1.307464001566128	0.08143657172125995	HSP90B1	1.058071096441169
sp|P14635|CCNB1_HUMAN G2/mitotic-specific cyclin-B1 OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1	0.10086838976780305	0.07931110516533735	CCNB1	1.0565134291073237
sp|P14678|RSMB_HUMAN Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens OX=9606 GN=SNRPB PE=1 SV=2	0.5104335684557426	-0.11828670897798332	SNRPB	0.9212810804156515
sp|P14735|IDE_HUMAN Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=4	0.7397043929448395	-0.43633014395710623	IDE	0.7390120819778033
sp|P14854|CX6B1_HUMAN Cytochrome c oxidase subunit 6B1 OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=2	0.8452720560433425	0.15833902289827861	COX6B1	1.116001543803418
sp|P14866|HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2	0.03345373676415071	0.00798508063184844	HNRNPL	1.0055501816305368
sp|P14868|SYDC_HUMAN Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS PE=1 SV=2	0.416012434047537	-0.072423195478031	DARS	0.9510392606428781
sp|P14923|PLAK_HUMAN Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3	1.7164215317803713	-0.38115522623020537	JUP	0.7678225168316457
sp|P14927|QCR7_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=2	0.44774721467218226	-0.11882508327300068	UQCRB	0.9209373476766205
sp|P15121|ALDR_HUMAN Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=3	0.3392031854322517	-0.1260872446669097	AKR1B1	0.9163132304280002
sp|P15144|AMPN_HUMAN Aminopeptidase N OS=Homo sapiens OX=9606 GN=ANPEP PE=1 SV=4	1.1952450580328302	0.39803725248665367	ANPEP	1.317713976588442
sp|P15151|PVR_HUMAN Poliovirus receptor OS=Homo sapiens OX=9606 GN=PVR PE=1 SV=2	0.174550399009533	0.08787297032402892	PVR	1.0628020902363302
sp|P15170|ERF3A_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens OX=9606 GN=GSPT1 PE=1 SV=1	0.3258177155097408	-0.16882346457107783	GSPT1	0.8895678388779146
sp|P15311|EZRI_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4	0.19663806949664844	-0.03037469198421383	EZR	0.9791659588161745
sp|P15374|UCHL3_HUMAN Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1	0.3809628065315516	-0.231973666365339	UCHL3	0.8514692495473644
sp|P15408|FOSL2_HUMAN Fos-related antigen 2 OS=Homo sapiens OX=9606 GN=FOSL2 PE=1 SV=1	0.4571522231247537	0.11176071519536268	FOSL2	1.0805461682340016
sp|P15529|MCP_HUMAN Membrane cofactor protein OS=Homo sapiens OX=9606 GN=CD46 PE=1 SV=3	0.5342780760289875	0.2350538522334107	CD46	1.176950669052887
sp|P15531|NDKA_HUMAN Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1	0.039515953857602454	-0.007472700824919798	NME1	0.9948337099112289
sp|P15559|NQO1_HUMAN NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens OX=9606 GN=NQO1 PE=1 SV=1	0.006955527767558875	0.006015058502152226	NQO1	1.004178024551793
sp|P15586|GNS_HUMAN N-acetylglucosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GNS PE=1 SV=3	0.027742424108755635	0.017089224461164884	GNS	1.0119157817150966
sp|P15880|RS2_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2	0.5539182598741272	-0.08423937277563653	RPS2	0.9432817280737039
sp|P15927|RFA2_HUMAN Replication protein A 32 kDa subunit OS=Homo sapiens OX=9606 GN=RPA2 PE=1 SV=1	0.28445725205327044	-0.10284798223913794	RPA2	0.9311929350958601
sp|P16070|CD44_HUMAN CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=3	0.18646567807161132	0.03766129374362859	CD44	1.0264485347335672
sp|P16152|CBR1_HUMAN Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3	0.1226832796878137	-0.04666721387502959	CBR1	0.9681703287597443
sp|P16220|CREB1_HUMAN Cyclic AMP-responsive element-binding protein 1 OS=Homo sapiens OX=9606 GN=CREB1 PE=1 SV=2	0.07967396615544271	-0.07601198637746687	CREB1	0.9486764331967736
sp|P16278|BGAL_HUMAN Beta-galactosidase OS=Homo sapiens OX=9606 GN=GLB1 PE=1 SV=2	1.1747366147559224	-0.38279784870612676	GLB1	0.766948787631673
sp|P16298|PP2BB_HUMAN Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform OS=Homo sapiens OX=9606 GN=PPP3CB PE=1 SV=2	0.9008721441779128	-0.2605906623976194	PPP3CB	0.8347460910729173
sp|P16401|H15_HUMAN Histone H1.5 OS=Homo sapiens OX=9606 GN=HIST1H1B PE=1 SV=3	0.8317047851888117	-0.0944913086825887	HIST1H1B	0.9366024333198758
sp|P16403|H12_HUMAN Histone H1.2 OS=Homo sapiens OX=9606 GN=HIST1H1C PE=1 SV=2	0.5322798160307267	0.07367234179042614	HIST1H1C	1.0523921131474507
sp|P16422|EPCAM_HUMAN Epithelial cell adhesion molecule OS=Homo sapiens OX=9606 GN=EPCAM PE=1 SV=2	0.6953953770957	-0.1371563930608043	EPCAM	0.9093096741890948
sp|P16435|NCPR_HUMAN NADPH--cytochrome P450 reductase OS=Homo sapiens OX=9606 GN=POR PE=1 SV=2	0.05989425504609495	0.029139848337805918	POR	1.0204035677652208
sp|P16615|AT2A2_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1	0.13886950660940958	0.03644051765147327	ATP2A2	1.0255803444453764
sp|P16949|STMN1_HUMAN Stathmin OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=3	0.7397043929448395	-0.17569950420928548	STMN1	0.8853381505207799
sp|P16989|YBOX3_HUMAN Y-box-binding protein 3 OS=Homo sapiens OX=9606 GN=YBX3 PE=1 SV=4	0.8228947084820785	-0.09927931678343538	YBX3	0.9334991948416649
sp|P17096|HMGA1_HUMAN High mobility group protein HMG-I/HMG-Y OS=Homo sapiens OX=9606 GN=HMGA1 PE=1 SV=3	1.5510547451622856	-0.15360446435518393	HMGA1	0.8990015670674149
sp|P17152|TMM11_HUMAN Transmembrane protein 11, mitochondrial OS=Homo sapiens OX=9606 GN=TMEM11 PE=1 SV=1	0.5554191216687882	0.120300228471094	TMEM11	1.0869610383206936
sp|P17174|AATC_HUMAN Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3	0.2435002610589971	-0.08270643172437364	GOT1	0.9442845483086807
sp|P17252|KPCA_HUMAN Protein kinase C alpha type OS=Homo sapiens OX=9606 GN=PRKCA PE=1 SV=4	0.23194419655656198	-0.17410039251325315	PRKCA	0.8863200208859346
sp|P17301|ITA2_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1	1.416060219604314	-0.4201494764720646	ITGA2	0.747347188265305
sp|P17302|CXA1_HUMAN Gap junction alpha-1 protein OS=Homo sapiens OX=9606 GN=GJA1 PE=1 SV=2	1.5214425994416325	-0.32463009503257134	GJA1	0.7985030951759221
sp|P17480|UBF1_HUMAN Nucleolar transcription factor 1 OS=Homo sapiens OX=9606 GN=UBTF PE=1 SV=1	1.4807080405819808	0.13693712859246143	UBTF	1.0995682300338212
sp|P17535|JUND_HUMAN Transcription factor jun-D OS=Homo sapiens OX=9606 GN=JUND PE=1 SV=3	0.017840930514417156	0.01990860077501766	JUND	1.013895244333177
sp|P17568|NDUB7_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 OS=Homo sapiens OX=9606 GN=NDUFB7 PE=1 SV=4	0.4290160754164986	0.22935094939026504	NDUFB7	1.1723074240035904
sp|P17612|KAPCA_HUMAN cAMP-dependent protein kinase catalytic subunit alpha OS=Homo sapiens OX=9606 GN=PRKACA PE=1 SV=2	0.4664294125857261	-0.16345353813423763	PRKACA	0.8928851131137315
sp|P17655|CAN2_HUMAN Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6	0.32462979359117694	-0.15208790665535937	CAPN2	0.8999470923213444
sp|P17706|PTN2_HUMAN Tyrosine-protein phosphatase non-receptor type 2 OS=Homo sapiens OX=9606 GN=PTPN2 PE=1 SV=2	0.07972466349508821	-0.056513266281246755	PTPN2	0.9615852914924632
sp|P17812|PYRG1_HUMAN CTP synthase 1 OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=2	0.8849351941164456	-0.18988781387871823	CTPS1	0.8766738901366997
sp|P17813|EGLN_HUMAN Endoglin OS=Homo sapiens OX=9606 GN=ENG PE=1 SV=2	0.9116965348787351	0.2579223353902999	ENG	1.195755423935442
sp|P17844|DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1	0.05973587498753873	-0.010248066044173054	DDX5	0.9929217515574403
sp|P17858|PFKAL_HUMAN ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens OX=9606 GN=PFKL PE=1 SV=6	0.22483565167371025	0.10694888807555825	PFKL	1.0769482213026287
sp|P17931|LEG3_HUMAN Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5	0.08523549276239528	-0.046259716950099894	LGALS3	0.9684438322680329
sp|P17980|PRS6A_HUMAN 26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3	0.40559042556112856	-0.10011236463995532	PSMC3	0.9329603248743774
sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1	0.4664294125857261	-0.03373585626874154	TCP1	0.9768873713698111
sp|P18031|PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1	0.30921195519570516	0.053454477781425425	PTPN1	1.0377467960675177
sp|P18065|IBP2_HUMAN Insulin-like growth factor-binding protein 2 OS=Homo sapiens OX=9606 GN=IGFBP2 PE=1 SV=2	0.15836445575308478	0.11242630318438174	IGFBP2	1.081044793693692
sp|P18074|ERCC2_HUMAN General transcription and DNA repair factor IIH helicase subunit XPD OS=Homo sapiens OX=9606 GN=ERCC2 PE=1 SV=1	0.03324258965546373	0.04964904514103852	ERCC2	1.0350131124356206
sp|P18077|RL35A_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2	0.3127255302721683	-0.10820901702863872	RPL35A	0.9277390563040836
sp|P18085|ARF4_HUMAN ADP-ribosylation factor 4 OS=Homo sapiens OX=9606 GN=ARF4 PE=1 SV=3	0.01604468331011743	-0.003877085959885118	ARF4	0.9973162166012699
sp|P18124|RL7_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1	1.233592130115243	-0.12633005879600367	RPL7	0.9161590224559369
sp|P18206|VINC_HUMAN Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4	1.0651944746675717	-0.07894998255663288	VCL	0.9467464538464408
sp|P18583|SON_HUMAN Protein SON OS=Homo sapiens OX=9606 GN=SON PE=1 SV=4	0.23739003944205114	0.0537450273020917	SON	1.0379558126576076
sp|P18615|NELFE_HUMAN Negative elongation factor E OS=Homo sapiens OX=9606 GN=NELFE PE=1 SV=3	0.3812811935844769	-0.19401182965080785	NELFE	0.8741714524468516
sp|P18621|RL17_HUMAN 60S ribosomal protein L17 OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=3	1.5214425994416325	-0.15434436994385003	RPL17	0.8985406202133036
sp|P18669|PGAM1_HUMAN Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2	0.7149424652636509	-0.1900022731715838	PGAM1	0.8766043400999156
sp|P18754|RCC1_HUMAN Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1	0.09750020678730945	0.0237673876733564	RCC1	1.0166107472718307
sp|P18827|SDC1_HUMAN Syndecan-1 OS=Homo sapiens OX=9606 GN=SDC1 PE=1 SV=3	0.1312798286461243	0.09320593330793989	SDC1	1.0667380383837075
sp|P18858|DNLI1_HUMAN DNA ligase 1 OS=Homo sapiens OX=9606 GN=LIG1 PE=1 SV=1	0.21191353965910123	-0.1597607001705864	LIG1	0.8951735410513663
sp|P18859|ATP5J_HUMAN ATP synthase-coupling factor 6, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PF PE=1 SV=1	0.12348358310038071	0.042619781451531	ATP5PF	1.0299824686300956
sp|P18887|XRCC1_HUMAN DNA repair protein XRCC1 OS=Homo sapiens OX=9606 GN=XRCC1 PE=1 SV=2	0.1717555436146147	-0.07575056230958799	XRCC1	0.948848354023199
sp|P19022|CADH2_HUMAN Cadherin-2 OS=Homo sapiens OX=9606 GN=CDH2 PE=1 SV=4	1.410500385429002	0.3142258964211636	CDH2	1.2433443358570562
sp|P19174|PLCG1_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 OS=Homo sapiens OX=9606 GN=PLCG1 PE=1 SV=1	0.15161646596752068	0.1283672447796338	PLCG1	1.0930559462005087
sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3	0.1936058657222616	-0.023158803613577916	NCL	0.9840756946512643
sp|P19367|HXK1_HUMAN Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3	0.03190690219328344	-0.008175128580487079	HK1	0.9943494573836983
sp|P19387|RPB3_HUMAN DNA-directed RNA polymerase II subunit RPB3 OS=Homo sapiens OX=9606 GN=POLR2C PE=1 SV=2	0.4983193993338333	0.1593308287933161	POLR2C	1.1167690223279076
sp|P19388|RPAB1_HUMAN DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens OX=9606 GN=POLR2E PE=1 SV=4	0.16348911206357328	-0.05782663288349438	POLR2E	0.9607103045445747
sp|P19404|NDUV2_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV2 PE=1 SV=2	0.006242497229793447	0.002922167466704151	NDUFV2	1.0020275448355478
sp|P19447|ERCC3_HUMAN General transcription and DNA repair factor IIH helicase subunit XPB OS=Homo sapiens OX=9606 GN=ERCC3 PE=1 SV=1	0.7397043929448395	0.2985947094168051	ERCC3	1.2299457724364122
sp|P19474|RO52_HUMAN E3 ubiquitin-protein ligase TRIM21 OS=Homo sapiens OX=9606 GN=TRIM21 PE=1 SV=1	6.865486108683165	2.4377977928606933	TRIM21	5.418140453900926
sp|P19525|E2AK2_HUMAN Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=1 SV=2	3.278509749274581	0.4639318574316394	EIF2AK2	1.3792957722469357
sp|P19623|SPEE_HUMAN Spermidine synthase OS=Homo sapiens OX=9606 GN=SRM PE=1 SV=1	0.0184871570900874	-0.019475190271361395	SRM	0.9865915320041797
sp|P19784|CSK22_HUMAN Casein kinase II subunit alpha' OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=1	0.7677476170588973	-0.1452796207049084	CSNK2A2	0.9042041092702999
sp|P19823|ITIH2_HUMAN Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=2	0.32505595453460734	-0.08436850881691771	ITIH2	0.9431972984380649
sp|P20020|AT2B1_HUMAN Plasma membrane calcium-transporting ATPase 1 OS=Homo sapiens OX=9606 GN=ATP2B1 PE=1 SV=4	0.08508576930733086	-0.053852684937622686	ATP2B1	0.9633602586967824
sp|P20042|IF2B_HUMAN Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2	0.02301161961968493	-0.005499490718661182	EIF2S2	0.9961952997968307
sp|P20073|ANXA7_HUMAN Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3	1.0719788240595687	0.15708177456408987	ANXA7	1.1150294188205672
sp|P20290|BTF3_HUMAN Transcription factor BTF3 OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=1	0.687911321930796	-0.1573006134277356	BTF3	0.8967012951283737
sp|P20337|RAB3B_HUMAN Ras-related protein Rab-3B OS=Homo sapiens OX=9606 GN=RAB3B PE=1 SV=2	0.2766671362258278	0.07892048471931246	RAB3B	1.0562274089367196
sp|P20339|RAB5A_HUMAN Ras-related protein Rab-5A OS=Homo sapiens OX=9606 GN=RAB5A PE=1 SV=2	0.16928109120485646	-0.044992050671348816	RAB5A	0.9692951577897313
sp|P20340|RAB6A_HUMAN Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3	0.43551561572430697	0.18280692642669438	RAB6A	1.1350901846742045
sp|P20591|MX1_HUMAN Interferon-induced GTP-binding protein Mx1 OS=Homo sapiens OX=9606 GN=MX1 PE=1 SV=4	11.149621548501853	5.1359961124622355	MX1	35.16324021020514
sp|P20592|MX2_HUMAN Interferon-induced GTP-binding protein Mx2 OS=Homo sapiens OX=9606 GN=MX2 PE=1 SV=1	10.704643639418933	4.676572640987078	MX2	25.573410024726847
sp|P20618|PSB1_HUMAN Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2	0.6777743506257444	-0.12195769943229906	PSMB1	0.9189398268769232
sp|P20645|MPRD_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=1	0.09445160746044638	-0.04317540793744845	M6PR	0.9705164637906452
sp|P20674|COX5A_HUMAN Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=2	0.010009052695950862	-0.006804488874404435	COX5A	0.9952945929993383
sp|P20700|LMNB1_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2	0.16742788923251575	0.02628859368636305	LMNB1	1.0183888957666043
sp|P20810|ICAL_HUMAN Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=4	1.1598097640794176	-0.39946299767269633	CAST	0.7581404270219466
sp|P20839|IMDH1_HUMAN Inosine-5'-monophosphate dehydrogenase 1 OS=Homo sapiens OX=9606 GN=IMPDH1 PE=1 SV=2	0.07474733891428867	-0.04542023215793978	IMPDH1	0.9690075206617492
sp|P20908|CO5A1_HUMAN Collagen alpha-1(V) chain OS=Homo sapiens OX=9606 GN=COL5A1 PE=1 SV=3	0.07988969536333969	-0.06997793588897605	COL5A1	0.952652567492566
sp|P20962|PTMS_HUMAN Parathymosin OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=2	0.18727027376788016	-0.16430508075492656	PTMS	0.8923582482104608
sp|P21127|CD11B_HUMAN Cyclin-dependent kinase 11B OS=Homo sapiens OX=9606 GN=CDK11B PE=1 SV=4	0.377735712510338	-0.19060276639384657	CDK11B	0.8762395468384283
sp|P21266|GSTM3_HUMAN Glutathione S-transferase Mu 3 OS=Homo sapiens OX=9606 GN=GSTM3 PE=1 SV=3	0.6113408611830031	-0.3683847504664657	GSTM3	0.7746493131899801
sp|P21281|VATB2_HUMAN V-type proton ATPase subunit B, brain isoform OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=3	1.5532738315038652	-0.3882908301511946	ATP6V1B2	0.7640342246500552
sp|P21283|VATC1_HUMAN V-type proton ATPase subunit C 1 OS=Homo sapiens OX=9606 GN=ATP6V1C1 PE=1 SV=4	0.4282473876863463	-0.25785790707790907	ATP6V1C1	0.8363287669722254
sp|P21291|CSRP1_HUMAN Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	1.207580397324976	-0.1479079637928744	CSRP1	0.9025583040056804
sp|P21333|FLNA_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	0.42079663505001885	-0.04090636048492846	FLNA	0.9720440773935933
sp|P21399|ACOC_HUMAN Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	3.1056497154066562	-0.5942195789416423	ACO1	0.662402682814307
sp|P21796|VDAC1_HUMAN Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2	0.17260920437264812	-0.03853305808700758	VDAC1	0.9736444524143573
sp|P21912|SDHB_HUMAN Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3	0.6775544445761393	-0.08606413540621616	SDHB	0.9420893921299457
sp|P21926|CD9_HUMAN CD9 antigen OS=Homo sapiens OX=9606 GN=CD9 PE=1 SV=4	0.037993583276742064	0.04760612821735666	CD9	1.0335485274900937
sp|P21964|COMT_HUMAN Catechol O-methyltransferase OS=Homo sapiens OX=9606 GN=COMT PE=1 SV=2	0.08499672145001029	0.06447948390187275	COMT	1.0457075864222165
sp|P22033|MUTA_HUMAN Methylmalonyl-CoA mutase, mitochondrial OS=Homo sapiens OX=9606 GN=MMUT PE=1 SV=4	0.34774017666610907	-0.06726044855291502	MMUT	0.9544486927456836
sp|P22059|OSBP1_HUMAN Oxysterol-binding protein 1 OS=Homo sapiens OX=9606 GN=OSBP PE=1 SV=1	1.3350180293526972	-0.5471801361764601	OSBP	0.6843564518603067
sp|P22061|PIMT_HUMAN Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4	0.02868539294912734	-0.02409397475028474	PCMT1	0.9834380124268994
sp|P22087|FBRL_HUMAN rRNA 2'-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2	0.8799286394245331	0.09256723478476081	FBL	1.0662658850890074
sp|P22102|PUR2_HUMAN Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1	1.0183161419083118	-0.24141022557663944	GART	0.8459180283981201
sp|P22234|PUR6_HUMAN Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3	0.34713952776017964	-0.09030194136779646	PAICS	0.9393261372535788
sp|P22307|NLTP_HUMAN Non-specific lipid-transfer protein OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=2	0.774018125419091	0.16736605525590903	SCP2	1.123006326512177
sp|P22314|UBA1_HUMAN Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3	0.023525393700815123	-0.007171861830532755	UBA1	0.9950411799383942
sp|P22392|NDKB_HUMAN Nucleoside diphosphate kinase B OS=Homo sapiens OX=9606 GN=NME2 PE=1 SV=1	0.1249182390103084	-0.022142958718945227	NME2	0.984768855903534
sp|P22570|ADRO_HUMAN NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=FDXR PE=1 SV=3	0.7596124154993126	0.27203569097959834	FDXR	1.2075104638413734
sp|P22626|ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	1.207580397324976	-0.09805053139957387	HNRNPA2B1	0.9342946219896042
sp|P22670|RFX1_HUMAN MHC class II regulatory factor RFX1 OS=Homo sapiens OX=9606 GN=RFX1 PE=1 SV=2	0.4969535759970582	-0.183183903846722	RFX1	0.8807570947212532
sp|P22681|CBL_HUMAN E3 ubiquitin-protein ligase CBL OS=Homo sapiens OX=9606 GN=CBL PE=1 SV=2	0.6953953770957	-0.27960350279006163	CBL	0.8238173966537652
sp|P22694|KAPCB_HUMAN cAMP-dependent protein kinase catalytic subunit beta OS=Homo sapiens OX=9606 GN=PRKACB PE=1 SV=2	0.3681746395805987	-0.1444645725366931	PRKACB	0.9047150822037544
sp|P22695|QCR2_HUMAN Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3	1.5897918833899505	0.1255742926075305	UQCRC2	1.0909419167288668
sp|P22830|HEMH_HUMAN Ferrochelatase, mitochondrial OS=Homo sapiens OX=9606 GN=FECH PE=1 SV=2	0.7668704159310369	0.3048865892433702	FECH	1.235321524257247
sp|P23142|FBLN1_HUMAN Fibulin-1 OS=Homo sapiens OX=9606 GN=FBLN1 PE=1 SV=4	1.307464001566128	0.5240718644755276	FBLN1	1.4380081620725547
sp|P23193|TCEA1_HUMAN Transcription elongation factor A protein 1 OS=Homo sapiens OX=9606 GN=TCEA1 PE=1 SV=2	0.23997984960385607	-0.09252161013545274	TCEA1	0.9378820415075141
sp|P23229|ITA6_HUMAN Integrin alpha-6 OS=Homo sapiens OX=9606 GN=ITGA6 PE=1 SV=5	0.8697652693859206	-0.2486625222902049	ITGA6	0.8416763456401947
sp|P23246|SFPQ_HUMAN Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2	0.15161646596752068	0.027740891970933657	SFPQ	1.0194145796976886
